item_name,grade,zone,unit,current_stock
베이(월계수),24cm,자스민,개,0
베이(월계수),24cm,9연동,개,0
베이(월계수),24cm,곤지암,개,0
베이(월계수),24cm,대관령,개,0
베이(월계수),24cm,평창,개,0
베이(월계수),30cm,서울,개,13
베이(월계수),30cm,10동,개,0
베이(월계수),30cm,자스민,개,0
베이(월계수),30cm,9연동,개,0
베이(월계수),30cm,곤지암,개,0
베이(월계수),30cm,대관령,개,0
베이(월계수),30cm,평창,개,0
베이(월계수),특대,서울,개,6
베이(월계수),특대,10동,개,0
베이(월계수),특대,자스민,개,0
베이(월계수),특대,9연동,개,0
베이(월계수),특대,곤지암,개,0
베이(월계수),특대,대관령,개,0
베이(월계수),특대,평창,개,0
벨가못,10cm,서울,개,15
벨가못,10cm,10동,개,0
벨가못,10cm,자스민,개,0
벨가못,10cm,9연동,개,0
벨가못,10cm,곤지암,개,0
벨가못,10cm,대관령,개,0
벨가못,10cm,평창,개,0
벨가못,18cm,서울,개,13
벨가못,18cm,10동,개,0
벨가못,18cm,자스민,개,0
벨가못,18cm,9연동,개,0
벨가못,18cm,곤지암,개,0
벨가못,18cm,대관령,개,0
벨가못,18cm,평창,개,0
병풀,10cm,서울,개,1630
병풀,10cm,10동,개,0
병풀,10cm,자스민,개,0
병풀,10cm,9연동,개,0
병풀,10cm,곤지암,개,0
병풀,10cm,대관령,개,0
병풀,10cm,평창,개,0
보리지,10cm,서울,개,90
보리지,10cm,10동,개,0
보리지,10cm,자스민,개,0
보리지,10cm,9연동,개,0
보리지,10cm,곤지암,개,0
보리지,10cm,대관령,개,0
보리지,10cm,평창,개,0
보리지,18cm,서울,개,88
보리지,18cm,10동,개,0
보리지,18cm,자스민,개,0
보리지,18cm,9연동,개,0
보리지,18cm,곤지암,개,0
보리지,18cm,대관령,개,0
보리지,18cm,평창,개,0
보리지,24cm,서울,개,80
보리지,24cm,10동,개,0
보리지,24cm,자스민,개,0
보리지,24cm,9연동,개,0
보리지,24cm,곤지암,개,0
보리지,24cm,대관령,개,0
보리지,24cm,평창,개,0
보리지,30cm,서울,개,10
보리지,30cm,10동,개,0
보리지,30cm,자스민,개,0
보리지,30cm,9연동,개,0
보리지,30cm,곤지암,개,0
보리지,30cm,대관령,개,0
보리지,30cm,평창,개,0
분홍낮달맞이,10cm,서울,개,140
분홍낮달맞이,10cm,10동,개,0
분홍낮달맞이,10cm,자스민,개,0
분홍낮달맞이,10cm,9연동,개,0
분홍낮달맞이,10cm,곤지암,개,0
분홍낮달맞이,10cm,대관령,개,0
분홍낮달맞이,10cm,평창,개,0
비올라,10cm,서울,개,0
비올라,10cm,10동,개,0
비올라,10cm,자스민,개,0
비올라,10cm,9연동,개,0
비올라,10cm,곤지암,개,0
비올라,10cm,대관령,개,0
비올라,10cm,평창,개,0
비올라,15cm,서울,개,960
비올라,15cm,10동,개,0
비올라,15cm,자스민,개,0
비올라,15cm,9연동,개,0
비올라,15cm,곤지암,개,0
비올라,15cm,대관령,개,0
비올라,15cm,평창,개,0
산토리나,10cm,서울,개,0
산토리나,10cm,10동,개,0
산토리나,10cm,자스민,개,0
산토리나,10cm,9연동,개,210
산토리나,10cm,곤지암,개,0
산토리나,10cm,대관령,개,0
산토리나,10cm,평창,개,0
산토리나,18cm,서울,개,0
산토리나,18cm,10동,개,0
산토리나,18cm,자스민,개,0
산토리나,18cm,9연동,개,192
산토리나,18cm,곤지암,개,0
산토리나,18cm,대관령,개,0
산토리나,18cm,평창,개,0
산토리나,24cm,서울,개,48
산토리나,24cm,10동,개,0
산토리나,24cm,자스민,개,0
산토리나,24cm,9연동,개,12
산토리나,24cm,곤지암,개,0
산토리나,24cm,대관령,개,0
산토리나,24cm,평창,개,0
산토리나,30cm,서울,개,0
산토리나,30cm,10동,개,0
산토리나,30cm,자스민,개,0
산토리나,30cm,9연동,개,3
산토리나,30cm,곤지암,개,0
산토리나,30cm,대관령,개,0
산토리나,30cm,평창,개,0
서던우드,10cm,서울,개,0
서던우드,10cm,10동,개,0
서던우드,10cm,자스민,개,0
서던우드,10cm,9연동,개,0
서던우드,10cm,곤지암,개,0
서던우드,10cm,대관령,개,0
서던우드,10cm,평창,개,0
서던우드,18cm,서울,개,84
서던우드,18cm,10동,개,0
서던우드,18cm,자스민,개,0
서던우드,18cm,9연동,개,0
서던우드,18cm,곤지암,개,0
서던우드,18cm,대관령,개,0
서던우드,18cm,평창,개,0
서던우드,24cm,서울,개,5
서던우드,24cm,10동,개,0
서던우드,24cm,자스민,개,0
서던우드,24cm,9연동,개,0
서던우드,24cm,곤지암,개,0
서던우드,24cm,대관령,개,0
서던우드,24cm,평창,개,0
세인트존스워트,10cm,서울,개,177
세인트존스워트,10cm,10동,개,0
세인트존스워트,10cm,자스민,개,0
세인트존스워트,10cm,9연동,개,0
세인트존스워트,10cm,곤지암,개,0
세인트존스워트,10cm,대관령,개,0
세인트존스워트,10cm,평창,개,0
스위트라벤다,10cm,서울,개,0
스위트라벤다,10cm,10동,개,417
스위트라벤다,10cm,자스민,개,0
스위트라벤다,10cm,9연동,개,0
스위트라벤다,10cm,곤지암,개,0
스위트라벤다,10cm,대관령,개,0
스위트라벤다,10cm,평창,개,0
스위트라벤다,18cm,서울,개,42
스위트라벤다,18cm,10동,개,1903
스위트라벤다,18cm,자스민,개,0
스위트라벤다,18cm,9연동,개,0
스위트라벤다,18cm,곤지암,개,0
스위트라벤다,18cm,대관령,개,0
스위트라벤다,18cm,평창,개,0
스위트라벤다,24cm,서울,개,51
스위트라벤다,24cm,10동,개,302
스위트라벤다,24cm,자스민,개,0
스위트라벤다,24cm,9연동,개,0
스위트라벤다,24cm,곤지암,개,0
스위트라벤다,24cm,대관령,개,0
스위트라벤다,24cm,평창,개,0
스위트라벤다,30cm,서울,개,6
스위트라벤다,30cm,10동,개,106
스위트라벤다,30cm,자스민,개,0
스위트라벤다,30cm,9연동,개,0
스위트라벤다,30cm,곤지암,개,0
스위트라벤다,30cm,대관령,개,0
스위트라벤다,30cm,평창,개,0
스위트라벤다,특대,서울,개,0
스위트라벤다,특대,10동,개,0
스위트라벤다,특대,자스민,개,0
스위트라벤다,특대,9연동,개,0
스위트라벤다,특대,곤지암,개,0
스위트라벤다,특대,대관령,개,0
스위트라벤다,특대,평창,개,0
스위트라벤다외대,18cm,서울,개,6
스위트라벤다외대,18cm,10동,개,0
스위트라벤다외대,18cm,자스민,개,0
스위트라벤다외대,18cm,9연동,개,0
스위트라벤다외대,18cm,곤지암,개,0
스위트라벤다외대,18cm,대관령,개,0
스위트라벤다외대,18cm,평창,개,0
스위트라벤다외대,24cm,서울,개,10
스위트라벤다외대,24cm,10동,개,0
스위트라벤다외대,24cm,자스민,개,0
스위트라벤다외대,24cm,9연동,개,0
스위트라벤다외대,24cm,곤지암,개,0
스위트라벤다외대,24cm,대관령,개,0
스위트라벤다외대,24cm,평창,개,0
스위트바질,10cm,서울,개,0
스위트바질,10cm,10동,개,0
스위트바질,10cm,자스민,개,0
스위트바질,10cm,9연동,개,0
스위트바질,10cm,곤지암,개,0
스위트바질,10cm,대관령,개,0
스위트바질,10cm,평창,개,0
스탠다드유칼리,10cm,서울,개,0
스탠다드유칼리,10cm,10동,개,0
스탠다드유칼리,10cm,자스민,개,0
스탠다드유칼리,10cm,9연동,개,0
스탠다드유칼리,10cm,곤지암,개,0
스탠다드유칼리,10cm,대관령,개,0
스탠다드유칼리,10cm,평창,개,0
스탠다드유칼리,18cm,서울,개,1
스탠다드유칼리,18cm,10동,개,0
스탠다드유칼리,18cm,자스민,개,0
스탠다드유칼리,18cm,9연동,개,0
스탠다드유칼리,18cm,곤지암,개,0
스탠다드유칼리,18cm,대관령,개,0
스탠다드유칼리,18cm,평창,개,0
스탠다드유칼리,24cm,서울,개,8
스탠다드유칼리,24cm,10동,개,0
스탠다드유칼리,24cm,자스민,개,0
스탠다드유칼리,24cm,9연동,개,0
스탠다드유칼리,24cm,곤지암,개,0
스탠다드유칼리,24cm,대관령,개,0
스탠다드유칼리,24cm,평창,개,0
스탠다드유칼리,특대,서울,개,2
스탠다드유칼리,특대,10동,개,0
스탠다드유칼리,특대,자스민,개,0
스탠다드유칼리,특대,9연동,개,0
스탠다드유칼리,특대,곤지암,개,0
스탠다드유칼리,특대,대관령,개,0
스탠다드유칼리,특대,평창,개,0
스테비아,10cm,서울,개,15
스테비아,10cm,10동,개,0
스테비아,10cm,자스민,개,0
스테비아,10cm,9연동,개,0
스테비아,10cm,곤지암,개,0
스테비아,10cm,대관령,개,0
스테비아,10cm,평창,개,0
스테비아,15cm,서울,개,0
스테비아,15cm,10동,개,0
스테비아,15cm,자스민,개,0
스테비아,15cm,9연동,개,0
스테비아,15cm,곤지암,개,0
스테비아,15cm,대관령,개,0
스테비아,15cm,평창,개,0
스테비아,18cm,서울,개,20
스테비아,18cm,10동,개,0
스테비아,18cm,자스민,개,0
스테비아,18cm,9연동,개,130
스테비아,18cm,곤지암,개,0
스테비아,18cm,대관령,개,0
스테비아,18cm,평창,개,0
스토크,10cm,서울,개,0
스토크,10cm,10동,개,0
스토크,10cm,자스민,개,0
스토크,10cm,9연동,개,0
스토크,10cm,곤지암,개,0
스토크,10cm,대관령,개,0
스토크,10cm,평창,개,0
스피아민트,10cm,서울,개,3364
스피아민트,10cm,10동,개,0
스피아민트,10cm,자스민,개,0
스피아민트,10cm,9연동,개,1900
스피아민트,10cm,곤지암,개,0
스피아민트,10cm,대관령,개,0
스피아민트,10cm,평창,개,0
스피아민트,18cm,서울,개,14
스피아민트,18cm,10동,개,0
스피아민트,18cm,자스민,개,0
스피아민트,18cm,9연동,개,0
스피아민트,18cm,곤지암,개,0
스피아민트,18cm,대관령,개,0
스피아민트,18cm,평창,개,0
실버세이지,10cm,서울,개,60
실버세이지,10cm,10동,개,0
실버세이지,10cm,자스민,개,0
실버세이지,10cm,9연동,개,0
실버세이지,10cm,곤지암,개,0
실버세이지,10cm,대관령,개,0
실버세이지,10cm,평창,개,0
실버세이지,18cm,서울,개,52
실버세이지,18cm,10동,개,0
실버세이지,18cm,자스민,개,0
실버세이지,18cm,9연동,개,0
실버세이지,18cm,곤지암,개,0
실버세이지,18cm,대관령,개,0
실버세이지,18cm,평창,개,0
실버타임,10cm,서울,개,205
실버타임,10cm,10동,개,0
실버타임,10cm,자스민,개,0
실버타임,10cm,9연동,개,0
실버타임,10cm,곤지암,개,0
실버타임,10cm,대관령,개,0
실버타임,10cm,평창,개,0
실버타임,18cm,서울,개,103
실버타임,18cm,10동,개,0
실버타임,18cm,자스민,개,0
실버타임,18cm,9연동,개,0
실버타임,18cm,곤지암,개,0
실버타임,18cm,대관령,개,0
실버타임,18cm,평창,개,0
아니스히솝,10cm,서울,개,192
아니스히솝,10cm,10동,개,0
아니스히솝,10cm,자스민,개,0
아니스히솝,10cm,9연동,개,0
아니스히솝,10cm,곤지암,개,0
아니스히솝,10cm,대관령,개,0
아니스히솝,10cm,평창,개,0
아르니카,10cm,서울,개,20
아르니카,10cm,10동,개,0
아르니카,10cm,자스민,개,0
아르니카,10cm,9연동,개,0
아르니카,10cm,곤지암,개,0
아르니카,10cm,대관령,개,0
아르니카,10cm,평창,개,0
아스터,10cm,서울,개,190
아스터,10cm,10동,개,0
아스터,10cm,자스민,개,0
아스터,10cm,9연동,개,0
아스터,10cm,곤지암,개,0
아스터,10cm,대관령,개,0
아스터,10cm,평창,개,0
아티초크,10cm,서울,개,76
아티초크,10cm,10동,개,0
아티초크,10cm,자스민,개,0
아티초크,10cm,9연동,개,0
아티초크,10cm,곤지암,개,0
아티초크,10cm,대관령,개,0
아티초크,10cm,평창,개,0
아티초크,18cm,서울,개,3
아티초크,18cm,10동,개,0
아티초크,18cm,자스민,개,0
아티초크,18cm,9연동,개,0
아티초크,18cm,곤지암,개,0
아티초크,18cm,대관령,개,0
아티초크,18cm,평창,개,0
안젤리카,18cm,서울,개,11
안젤리카,18cm,10동,개,0
안젤리카,18cm,자스민,개,0
안젤리카,18cm,9연동,개,0
안젤리카,18cm,곤지암,개,0
안젤리카,18cm,대관령,개,0
안젤리카,18cm,평창,개,0
애니시다,10cm,서울,개,0
애니시다,10cm,10동,개,0
애니시다,10cm,자스민,개,0
애니시다,10cm,9연동,개,300
애니시다,10cm,곤지암,개,0
애니시다,10cm,대관령,개,0
애니시다,10cm,평창,개,0
애니시다,18cm,서울,개,0
애니시다,18cm,10동,개,0
애니시다,18cm,자스민,개,0
애니시다,18cm,9연동,개,137
애니시다,18cm,곤지암,개,0
애니시다,18cm,대관령,개,0
애니시다,18cm,평창,개,0
애니시다,24cm,서울,개,0
애니시다,24cm,10동,개,0
애니시다,24cm,자스민,개,0
애니시다,24cm,9연동,개,60
애니시다,24cm,곤지암,개,0
애니시다,24cm,대관령,개,0
애니시다,24cm,평창,개,0
애니시다,30cm,서울,개,2
애니시다,30cm,10동,개,0
애니시다,30cm,자스민,개,0
애니시다,30cm,9연동,개,3
애니시다,30cm,곤지암,개,0
애니시다,30cm,대관령,개,0
애니시다,30cm,평창,개,0
애플민트,10cm,서울,개,3974
애플민트,10cm,10동,개,0
애플민트,10cm,자스민,개,0
애플민트,10cm,9연동,개,1900
애플민트,10cm,곤지암,개,0
애플민트,10cm,대관령,개,0
애플민트,10cm,평창,개,0
애플민트,18cm,서울,개,23
애플민트,18cm,10동,개,0
애플민트,18cm,자스민,개,0
애플민트,18cm,9연동,개,0
애플민트,18cm,곤지암,개,0
애플민트,18cm,대관령,개,0
애플민트,18cm,평창,개,0
애플사이다제라늄,10cm,서울,개,0
애플사이다제라늄,10cm,10동,개,0
애플사이다제라늄,10cm,자스민,개,0
애플사이다제라늄,10cm,9연동,개,0
애플사이다제라늄,10cm,곤지암,개,0
애플사이다제라늄,10cm,대관령,개,0
애플사이다제라늄,10cm,평창,개,0
애플사이다제라늄,18cm,서울,개,41
애플사이다제라늄,18cm,10동,개,0
애플사이다제라늄,18cm,자스민,개,0
애플사이다제라늄,18cm,9연동,개,60
애플사이다제라늄,18cm,곤지암,개,0
애플사이다제라늄,18cm,대관령,개,0
애플사이다제라늄,18cm,평창,개,0
애플사이다제라늄,24cm,서울,개,9
애플사이다제라늄,24cm,10동,개,0
애플사이다제라늄,24cm,자스민,개,0
애플사이다제라늄,24cm,9연동,개,4
애플사이다제라늄,24cm,곤지암,개,0
애플사이다제라늄,24cm,대관령,개,0
애플사이다제라늄,24cm,평창,개,0
애플제라늄,10cm,서울,개,0
애플제라늄,10cm,10동,개,0
애플제라늄,10cm,자스민,개,0
애플제라늄,10cm,9연동,개,0
애플제라늄,10cm,곤지암,개,0
애플제라늄,10cm,대관령,개,0
애플제라늄,10cm,평창,개,0
애플제라늄,18cm,서울,개,8
애플제라늄,18cm,10동,개,0
애플제라늄,18cm,자스민,개,0
애플제라늄,18cm,9연동,개,54
애플제라늄,18cm,곤지암,개,0
애플제라늄,18cm,대관령,개,0
애플제라늄,18cm,평창,개,0
애플제라늄,24cm,서울,개,4
애플제라늄,24cm,10동,개,0
애플제라늄,24cm,자스민,개,0
애플제라늄,24cm,9연동,개,56
애플제라늄,24cm,곤지암,개,0
애플제라늄,24cm,대관령,개,0
애플제라늄,24cm,평창,개,0
애플제라늄,30cm,서울,개,1
애플제라늄,30cm,10동,개,0
애플제라늄,30cm,자스민,개,0
애플제라늄,30cm,9연동,개,5
애플제라늄,30cm,곤지암,개,0
애플제라늄,30cm,대관령,개,0
애플제라늄,30cm,평창,개,0
야로우,10cm,서울,개,0
야로우,10cm,10동,개,1960
야로우,10cm,자스민,개,0
야로우,10cm,9연동,개,0
야로우,10cm,곤지암,개,0
야로우,10cm,대관령,개,0
야로우,10cm,평창,개,0
야로우,18cm,서울,개,84
야로우,18cm,10동,개,0
야로우,18cm,자스민,개,0
야로우,18cm,9연동,개,0
야로우,18cm,곤지암,개,0
야로우,18cm,대관령,개,0
야로우,18cm,평창,개,0
양귀비,10cm,서울,개,0
양귀비,10cm,10동,개,0
양귀비,10cm,자스민,개,0
양귀비,10cm,9연동,개,0
양귀비,10cm,곤지암,개,0
양귀비,10cm,대관령,개,0
양귀비,10cm,평창,개,0
오데코롱민트,10cm,서울,개,277
오데코롱민트,10cm,10동,개,0
오데코롱민트,10cm,자스민,개,0
오데코롱민트,10cm,9연동,개,0
오데코롱민트,10cm,곤지암,개,0
오데코롱민트,10cm,대관령,개,0
오데코롱민트,10cm,평창,개,0
오데코롱민트,18cm,서울,개,100
오데코롱민트,18cm,10동,개,0
오데코롱민트,18cm,자스민,개,0
오데코롱민트,18cm,9연동,개,0
오데코롱민트,18cm,곤지암,개,0
오데코롱민트,18cm,대관령,개,0
오데코롱민트,18cm,평창,개,0
오데코롱민트(베트남),10cm,서울,개,0
오데코롱민트(베트남),10cm,10동,개,0
오데코롱민트(베트남),10cm,자스민,개,0
오데코롱민트(베트남),10cm,9연동,개,0
오데코롱민트(베트남),10cm,곤지암,개,0
오데코롱민트(베트남),10cm,대관령,개,0
오데코롱민트(베트남),10cm,평창,개,0
오레가노,10cm,서울,개,90
오레가노,10cm,10동,개,0
오레가노,10cm,자스민,개,0
오레가노,10cm,9연동,개,0
오레가노,10cm,곤지암,개,0
오레가노,10cm,대관령,개,0
오레가노,10cm,평창,개,0
오레가노,18cm,서울,개,0
오레가노,18cm,10동,개,0
오레가노,18cm,자스민,개,0
오레가노,18cm,9연동,개,0
오레가노,18cm,곤지암,개,0
오레가노,18cm,대관령,개,0
오레가노,18cm,평창,개,0
오렌지타임,10cm,서울,개,300
오렌지타임,10cm,10동,개,0
오렌지타임,10cm,자스민,개,0
오렌지타임,10cm,9연동,개,0
오렌지타임,10cm,곤지암,개,0
오렌지타임,10cm,대관령,개,0
오렌지타임,10cm,평창,개,0
오렌지타임,18cm,서울,개,73
오렌지타임,18cm,10동,개,0
오렌지타임,18cm,자스민,개,0
오렌지타임,18cm,9연동,개,0
오렌지타임,18cm,곤지암,개,0
오렌지타임,18cm,대관령,개,0
오렌지타임,18cm,평창,개,0
옥잠화,24cm,서울,개,0
옥잠화,24cm,10동,개,0
옥잠화,24cm,자스민,개,0
옥잠화,24cm,9연동,개,0
옥잠화,24cm,곤지암,개,47
옥잠화,24cm,대관령,개,0
옥잠화,24cm,평창,개,0
올리브,18cm,서울,개,-6
올리브,18cm,10동,개,0
올리브,18cm,자스민,개,0
올리브,18cm,9연동,개,0
올리브,18cm,곤지암,개,0
올리브,18cm,대관령,개,0
올리브,18cm,평창,개,0
올리브,24cm,서울,개,209
올리브,24cm,10동,개,0
올리브,24cm,자스민,개,0
올리브,24cm,9연동,개,0
올리브,24cm,곤지암,개,0
올리브,24cm,대관령,개,0
올리브,24cm,평창,개,0
올리브,30cm,서울,개,17
올리브,30cm,10동,개,0
올리브,30cm,자스민,개,0
올리브,30cm,9연동,개,0
올리브,30cm,곤지암,개,0
올리브,30cm,대관령,개,0
올리브,30cm,평창,개,0
올리브,특대,서울,개,4
올리브,특대,10동,개,0
올리브,특대,자스민,개,0
올리브,특대,9연동,개,0
올리브,특대,곤지암,개,0
올리브,특대,대관령,개,0
올리브,특대,평창,개,0
와일드스트로베리,10cm,서울,개,0
와일드스트로베리,10cm,10동,개,0
와일드스트로베리,10cm,자스민,개,0
와일드스트로베리,10cm,9연동,개,0
와일드스트로베리,10cm,곤지암,개,0
와일드스트로베리,10cm,대관령,개,0
와일드스트로베리,10cm,평창,개,0
우단동자,10cm,서울,개,400
우단동자,10cm,10동,개,0
우단동자,10cm,자스민,개,0
우단동자,10cm,9연동,개,0
우단동자,10cm,곤지암,개,0
우단동자,10cm,대관령,개,0
우단동자,10cm,평창,개,0
우단동자,18cm,서울,개,310
우단동자,18cm,10동,개,0
우단동자,18cm,자스민,개,0
우단동자,18cm,9연동,개,0
우단동자,18cm,곤지암,개,0
우단동자,18cm,대관령,개,0
우단동자,18cm,평창,개,0
우단동자,24cm,서울,개,0
우단동자,24cm,10동,개,0
우단동자,24cm,자스민,개,0
우단동자,24cm,9연동,개,0
우단동자,24cm,곤지암,개,0
우단동자,24cm,대관령,개,0
우단동자,24cm,평창,개,0
원추리,24cm,서울,개,94
원추리,24cm,10동,개,0
원추리,24cm,자스민,개,0
원추리,24cm,9연동,개,0
원추리,24cm,곤지암,개,1208
원추리,24cm,대관령,개,0
원추리,24cm,평창,개,0
윈터세이보리,10cm,서울,개,150
윈터세이보리,10cm,10동,개,0
윈터세이보리,10cm,자스민,개,0
윈터세이보리,10cm,9연동,개,0
윈터세이보리,10cm,곤지암,개,0
윈터세이보리,10cm,대관령,개,0
윈터세이보리,10cm,평창,개,0
유럽제라늄,24cm,서울,개,16
유럽제라늄,24cm,10동,개,0
유럽제라늄,24cm,자스민,개,0
유럽제라늄,24cm,9연동,개,0
유럽제라늄,24cm,곤지암,개,0
유럽제라늄,24cm,대관령,개,0
유럽제라늄,24cm,평창,개,0
율마,24cm,서울,개,7
율마,24cm,10동,개,0
율마,24cm,자스민,개,0
율마,24cm,9연동,개,-1
율마,24cm,곤지암,개,0
율마,24cm,대관령,개,0
율마,24cm,평창,개,0
이탈리안파슬리,10cm,서울,개,438
이탈리안파슬리,10cm,10동,개,0
이탈리안파슬리,10cm,자스민,개,0
이탈리안파슬리,10cm,9연동,개,0
이탈리안파슬리,10cm,곤지암,개,0
이탈리안파슬리,10cm,대관령,개,0
이탈리안파슬리,10cm,평창,개,0
일지매,18cm,서울,개,0
일지매,18cm,10동,개,0
일지매,18cm,자스민,개,0
일지매,18cm,9연동,개,65
일지매,18cm,곤지암,개,0
일지매,18cm,대관령,개,0
일지매,18cm,평창,개,0
잉글리쉬라벤다,10cm,서울,개,25217
잉글리쉬라벤다,10cm,10동,개,700
잉글리쉬라벤다,10cm,자스민,개,6483
잉글리쉬라벤다,10cm,9연동,개,0
잉글리쉬라벤다,10cm,곤지암,개,0
잉글리쉬라벤다,10cm,대관령,개,0
잉글리쉬라벤다,10cm,평창,개,0
잉글리쉬라벤다,15cm,서울,개,0
잉글리쉬라벤다,15cm,10동,개,0
잉글리쉬라벤다,15cm,자스민,개,2929
잉글리쉬라벤다,15cm,9연동,개,120
잉글리쉬라벤다,15cm,곤지암,개,0
잉글리쉬라벤다,15cm,대관령,개,0
잉글리쉬라벤다,15cm,평창,개,0
잉글리쉬라벤다,18cm,서울,개,166
잉글리쉬라벤다,18cm,10동,개,13
잉글리쉬라벤다,18cm,자스민,개,4189
잉글리쉬라벤다,18cm,9연동,개,61
잉글리쉬라벤다,18cm,곤지암,개,0
잉글리쉬라벤다,18cm,대관령,개,0
잉글리쉬라벤다,18cm,평창,개,0
잉글리쉬라벤다,24cm,서울,개,7
잉글리쉬라벤다,24cm,10동,개,15
잉글리쉬라벤다,24cm,자스민,개,97
잉글리쉬라벤다,24cm,9연동,개,0
잉글리쉬라벤다,24cm,곤지암,개,0
잉글리쉬라벤다,24cm,대관령,개,0
잉글리쉬라벤다,24cm,평창,개,0
잉글리쉬라벤다,30cm,서울,개,0
잉글리쉬라벤다,30cm,10동,개,6
잉글리쉬라벤다,30cm,자스민,개,0
잉글리쉬라벤다,30cm,9연동,개,0
잉글리쉬라벤다,30cm,곤지암,개,0
잉글리쉬라벤다,30cm,대관령,개,0
잉글리쉬라벤다,30cm,평창,개,0
장미허브,10cm,서울,개,4033
장미허브,10cm,10동,개,0
장미허브,10cm,자스민,개,0
장미허브,10cm,9연동,개,4000
장미허브,10cm,곤지암,개,0
장미허브,10cm,대관령,개,0
장미허브,10cm,평창,개,0
장미허브,18cm,서울,개,722
장미허브,18cm,10동,개,0
장미허브,18cm,자스민,개,0
장미허브,18cm,9연동,개,0
장미허브,18cm,곤지암,개,0
장미허브,18cm,대관령,개,0
장미허브,18cm,평창,개,0
장미허브,24cm,서울,개,30
장미허브,24cm,10동,개,0
장미허브,24cm,자스민,개,0
장미허브,24cm,9연동,개,0
장미허브,24cm,곤지암,개,0
장미허브,24cm,대관령,개,0
장미허브,24cm,평창,개,0
잭폿탄지,10cm,서울,개,179
잭폿탄지,10cm,10동,개,0
잭폿탄지,10cm,자스민,개,0
잭폿탄지,10cm,9연동,개,0
잭폿탄지,10cm,곤지암,개,0
잭폿탄지,10cm,대관령,개,0
잭폿탄지,10cm,평창,개,0
저먼캐모마일,10cm,서울,개,1700
저먼캐모마일,10cm,10동,개,0
저먼캐모마일,10cm,자스민,개,0
저먼캐모마일,10cm,9연동,개,0
저먼캐모마일,10cm,곤지암,개,0
저먼캐모마일,10cm,대관령,개,0
저먼캐모마일,10cm,평창,개,0
적쏘렐,10cm,서울,개,2640
적쏘렐,10cm,10동,개,0
적쏘렐,10cm,자스민,개,0
적쏘렐,10cm,9연동,개,0
적쏘렐,10cm,곤지암,개,0
적쏘렐,10cm,대관령,개,0
적쏘렐,10cm,평창,개,0
쥬리안,10cm,서울,개,0
쥬리안,10cm,10동,개,0
쥬리안,10cm,자스민,개,0
쥬리안,10cm,9연동,개,0
쥬리안,10cm,곤지암,개,0
쥬리안,10cm,대관령,개,0
쥬리안,10cm,평창,개,0
지브라말로우,10cm,서울,개,130
지브라말로우,10cm,10동,개,0
지브라말로우,10cm,자스민,개,0
지브라말로우,10cm,9연동,개,0
지브라말로우,10cm,곤지암,개,0
지브라말로우,10cm,대관령,개,0
지브라말로우,10cm,평창,개,0
차빌,10cm,서울,개,716
차빌,10cm,10동,개,0
차빌,10cm,자스민,개,0
차빌,10cm,9연동,개,0
차빌,10cm,곤지암,개,0
차빌,10cm,대관령,개,0
차빌,10cm,평창,개,0
차빌,18cm,서울,개,0
차빌,18cm,10동,개,0
차빌,18cm,자스민,개,0
차빌,18cm,9연동,개,0
차빌,18cm,곤지암,개,0
차빌,18cm,대관령,개,0
차빌,18cm,평창,개,0
차이니즈세이지,10cm,서울,개,0
차이니즈세이지,10cm,10동,개,0
차이니즈세이지,10cm,자스민,개,0
차이니즈세이지,10cm,9연동,개,0
차이니즈세이지,10cm,곤지암,개,0
차이니즈세이지,10cm,대관령,개,0
차이니즈세이지,10cm,평창,개,0
차이니즈세이지,18cm,서울,개,17
차이니즈세이지,18cm,10동,개,0
차이니즈세이지,18cm,자스민,개,0
차이니즈세이지,18cm,9연동,개,0
차이니즈세이지,18cm,곤지암,개,0
차이니즈세이지,18cm,대관령,개,0
차이니즈세이지,18cm,평창,개,0
차이브,10cm,서울,개,446
차이브,10cm,10동,개,0
차이브,10cm,자스민,개,0
차이브,10cm,9연동,개,0
차이브,10cm,곤지암,개,0
차이브,10cm,대관령,개,0
차이브,10cm,평창,개,0
차이브,18cm,서울,개,6
차이브,18cm,10동,개,0
차이브,18cm,자스민,개,0
차이브,18cm,9연동,개,0
차이브,18cm,곤지암,개,0
차이브,18cm,대관령,개,0
차이브,18cm,평창,개,0
청세이지,18cm,서울,개,6
청세이지,18cm,10동,개,0
청세이지,18cm,자스민,개,0
청세이지,18cm,9연동,개,0
청세이지,18cm,곤지암,개,0
청세이지,18cm,대관령,개,0
청세이지,18cm,평창,개,0
청세이지,24cm,서울,개,0
청세이지,24cm,10동,개,0
청세이지,24cm,자스민,개,0
청세이지,24cm,9연동,개,11
청세이지,24cm,곤지암,개,0
청세이지,24cm,대관령,개,0
청세이지,24cm,평창,개,0
청세이지,30cm,서울,개,0
청세이지,30cm,10동,개,0
청세이지,30cm,자스민,개,0
청세이지,30cm,9연동,개,12
청세이지,30cm,곤지암,개,0
청세이지,30cm,대관령,개,0
청세이지,30cm,평창,개,0
체리세이지,10cm,서울,개,0
체리세이지,10cm,10동,개,1
체리세이지,10cm,자스민,개,0
체리세이지,10cm,9연동,개,0
체리세이지,10cm,곤지암,개,0
체리세이지,10cm,대관령,개,0
체리세이지,10cm,평창,개,0
체리세이지,18cm,서울,개,99
체리세이지,18cm,10동,개,1193
체리세이지,18cm,자스민,개,0
